,ell0,ell1,ell2,ell-inf,redundancy,violation,ynn,success,avgtime
0,10.0,24.101950852636094,342.3015277517696,18.32093271269359,0,1,1.0,1.0,0.04432528599999998
1,10.0,20.15842915660825,206.99231040240593,13.95712436108377,0,1,,,
2,9.0,42.36262547837451,1362.7565639621964,36.809324022519796,0,1,,,
3,10.0,37.10077638058543,946.6221717169349,30.650242966214822,0,1,,,
4,10.0,46.4514899484776,1376.788602531107,36.43292927227008,0,1,,,
5,9.0,13.48058080232249,81.31649880189723,8.768335685993788,0,1,,,
6,9.0,19.348717557820546,221.44031504390077,14.744663965215931,0,1,,,
7,10.0,10.98840958297834,32.468645725711355,5.251587178396186,0,1,,,
8,10.0,32.426140508532605,639.1904651232479,24.89470843141158,0,1,,,
9,10.0,16.795543695754283,107.41076927429341,9.88308951492585,0,1,,,
10,10.0,45.45069051806375,1485.6928724460363,38.375929270443955,0,1,,,
11,10.0,12.069187923342218,39.515563445812774,5.534312746184764,0,1,,,
12,10.0,32.629990855032354,744.3783667365517,27.15356377840312,0,1,,,
13,10.0,54.76225492142542,2124.6719523104457,45.820555617440974,0,1,,,
14,10.0,22.054024022235208,210.35823318868367,13.886943921461924,0,1,,,
15,10.0,35.46984337042568,716.4499241384874,26.419757782497303,0,1,,,
16,10.0,16.261635804590792,125.46133505289392,10.989067159477509,0,1,,,
17,10.0,41.99079294703957,1173.7376654840778,33.982642113778674,0,1,,,
18,10.0,25.121465959801665,402.301954890972,19.92986119607675,0,1,,,
19,10.0,49.3418395928021,1888.779000557063,43.379991125022144,0,1,,,
20,9.0,18.25935925094653,159.22555393826073,12.353074741557357,0,1,,,
21,9.0,14.149330672913344,93.9906826144807,9.43680577494444,0,1,,,
22,9.0,17.69180970162468,154.40010176319714,12.04980433047788,0,1,,,
23,9.0,15.787978570811923,104.01606474924345,9.837000440096638,0,1,,,
24,10.0,50.46129517695982,1812.6197537441753,42.343119974726406,0,1,,,
25,10.0,28.703738432164652,506.020144828564,22.32705261254878,0,1,,,
26,10.0,15.223786929623664,87.03194887472142,8.761042864682153,0,1,,,
27,9.0,14.206138951858687,77.79130516807487,8.508746601120876,0,1,,,
28,10.0,21.020927317264086,243.39887480791634,15.437904373026642,0,1,,,
29,10.0,25.137163773865872,413.0126194859692,20.204509803563504,0,1,,,
30,10.0,52.4980434197862,2100.2146206070015,45.708187988831405,0,1,,,
31,10.0,28.35914561472875,418.6330849373167,20.127065760664124,0,1,,,
32,9.0,25.11828470678232,416.18055398188085,20.27877766354338,0,1,,,
33,10.0,13.182906284419131,63.79294334993338,7.585773191358036,0,1,,,
34,10.0,31.424418286148374,579.6639326818865,23.71749995891214,0,1,,,
35,10.0,27.895334863987767,506.06652300926277,22.344131466544436,0,1,,,
36,10.0,26.223140644708476,363.892614544536,18.815608821654944,0,1,,,
37,10.0,39.07645516874027,983.9594135034647,31.14560332501228,0,1,,,
38,10.0,22.059082069820374,265.40673000535105,16.096971185539996,0,1,,,
39,10.0,30.078178894836146,636.2036414978306,25.12112847352207,0,1,,,
40,9.0,45.70202788622967,1589.9951384882668,39.792252838258094,0,1,,,
41,10.0,31.853701494015453,627.8666777771359,24.84468204387453,0,1,,,
42,9.0,19.32486152412326,213.93401508098384,14.463103649149845,0,1,,,
43,9.0,12.694291746216338,66.64237724414396,7.874310408742036,0,1,,,
44,9.0,31.814427211976966,739.1689123693285,27.11099638974666,0,1,,,
45,10.0,19.605493988073686,184.88119510378107,13.346548345802738,0,1,,,
46,9.0,9.672264462711807,28.86554366698921,4.897499118893659,0,1,,,
47,10.0,26.961895387685,448.2316012240504,20.998788182035657,0,1,,,
48,10.0,22.526699955280368,269.7118431650174,16.14243535966487,0,1,,,
49,9.0,19.53007710455554,223.78516572127717,14.786225157823038,0,1,,,
50,10.0,46.23061421651868,1495.0495773873977,38.390888903903715,0,1,,,
51,10.0,37.17191467143247,788.6358991174745,27.53484506224354,0,1,,,
52,10.0,33.334835326467335,652.1806980917825,25.186017344555495,0,1,,,
53,10.0,10.28495421099652,28.597695090919014,4.842126561566963,0,1,,,
54,10.0,50.38819983268335,1791.6504080514344,42.13704518021136,0,1,,,
55,10.0,29.42218190375184,535.8064346346586,22.972176944414517,0,1,,,
56,10.0,25.072919329816344,344.7353829609291,18.177253760452295,0,1,,,
57,10.0,27.82434657964509,411.35947089340385,19.890071712012446,0,1,,,
58,9.0,17.89011730425066,187.12494178674996,13.517859523344296,0,1,,,
59,10.0,39.04085059367877,1000.0240855596682,31.272205614610478,0,1,,,
60,10.0,20.803539916358055,221.99000028873309,14.692119348364795,0,1,,,
61,9.0,61.269608130933456,3007.606887671478,54.752284576347634,0,1,,,
62,9.0,19.459765375703434,186.15532861406996,13.384863232208499,0,1,,,
63,9.0,16.20474025168017,141.0758937497076,11.715402834514533,0,1,,,
64,9.0,23.11675205391186,332.3770113263861,18.09819852558495,0,1,,,
65,10.0,15.559641513957475,110.46655623798962,10.2969726464417,0,1,,,
66,10.0,55.923188925769004,2364.496751548196,48.43193311991995,0,1,,,
67,10.0,49.785325711933964,1832.07071274302,42.693513413816845,0,1,,,
68,9.0,15.296777901994403,119.94657185066966,10.760876321887777,0,1,,,
69,9.0,8.433545237961967,18.90751288406185,3.746600207813268,0,1,,,
70,10.0,6.838052040515734,6.710413186399511,1.5378024751327137,0,1,,,
71,10.0,20.898418827798505,189.19033230184257,13.143209637568548,0,1,,,
72,9.0,31.94775629176539,680.3508710646676,25.910368202013487,0,1,,,
73,9.0,45.619064801113396,1528.7316737175026,38.91923642320131,0,1,,,
74,10.0,36.28700374884035,870.1067777764331,29.223270703259818,0,1,,,
75,10.0,20.745228192964333,218.2099029727391,14.388913582185765,0,1,,,
76,9.0,24.423170689431107,391.370375173521,19.675653707859833,0,1,,,
77,10.0,34.21632431847838,760.8059462376518,27.427293113491974,0,1,,,
78,10.0,51.185711038452936,1876.231269954775,43.10929790890182,0,1,,,
79,10.0,14.461322115519197,65.74119898991344,6.449228735206087,0,1,,,
80,10.0,33.02394640495011,667.7745290876949,25.582335141807903,0,1,,,
81,10.0,27.02462470314668,425.62144527516864,20.29710102317903,0,1,,,
82,10.0,67.34718536413367,3744.5054123430173,61.11836609101052,0,1,,,
83,10.0,27.451441227767077,380.59729206348277,19.02198310101953,0,1,,,
84,10.0,26.187321441628395,415.60542105368734,20.157054420414642,0,1,,,
85,9.0,20.79623007517436,245.10156681110567,15.500982821622074,0,1,,,
86,10.0,17.898982454048,163.82244725853832,12.601743038346845,0,1,,,
87,10.0,26.200449419480833,370.68491853881676,18.834636518525148,0,1,,,
88,9.0,40.81033325273849,1312.638168130316,36.165784403778616,0,1,,,
89,9.0,39.737212357524655,1112.5744103020518,33.21489553639746,0,1,,,
90,10.0,29.640770780918338,517.5884764044334,22.442862673413597,0,1,,,
91,10.0,28.36686841234318,467.85185417906575,21.393721227084388,0,1,,,
92,10.0,29.88525512454235,602.7684030913449,24.408283130054947,0,1,,,
93,10.0,19.813984423297597,185.63012158140603,13.260281369668393,0,1,,,
94,10.0,16.87965339454966,116.48159250686892,10.055697242730645,0,1,,,
95,10.0,17.175837504206633,132.5992873726894,11.269379682874762,0,1,,,
96,10.0,11.02029831763638,27.815837810078733,3.715988780143646,0,1,,,
97,10.0,42.954505573150215,1250.3794506084141,35.06567739272872,0,1,,,
98,10.0,27.19071550768155,375.93245962834203,18.99840889543048,0,1,,,
99,10.0,29.20933724193918,464.13685077917114,20.94649246631252,0,1,,,
