,ell0,ell1,ell2,ell-inf,redundancy,violation,ynn,success,avgtime
0,1.0,0.09843749999999997,0.009689941406249994,0.09843749999999997,0,0,0.9359999999999999,1.0,38.649313562119495
1,1.0,0.0328125,0.00107666015625,0.0328125,0,0,,,
2,0.0,0.0,0.0,0.0,0,0,,,
3,1.0,0.5312499999999999,0.2822265624999999,0.5312499999999999,0,0,,,
4,1.0,0.14218750000000002,0.020217285156250007,0.14218750000000002,0,0,,,
5,1.0,0.018750000000000003,0.0003515625000000001,0.018750000000000003,0,0,,,
6,1.0,0.13906250000000003,0.01933837890625001,0.13906250000000003,0,0,,,
7,1.0,0.13281250000000008,0.01763916015625002,0.13281250000000006,0,0,,,
8,1.0,0.018750000000000003,0.0003515625000000001,0.018750000000000003,0,0,,,
9,1.0,0.12500000000000003,0.015625000000000007,0.12500000000000003,0,0,,,
10,1.0,0.034375,0.0011816406250000002,0.034375,0,0,,,
11,1.0,0.12812500000000002,0.016416015625000006,0.12812500000000002,0,0,,,
12,1.0,0.09999999999999996,0.009999999999999993,0.09999999999999996,0,0,,,
13,1.0,0.07499999999999996,0.005624999999999994,0.07499999999999996,0,0,,,
14,1.0,0.10625000000000002,0.011289062500000006,0.10625000000000002,0,0,,,
15,1.0,0.10156250000000003,0.010314941406250005,0.10156250000000003,0,0,,,
16,1.0,0.025,0.0006250000000000001,0.025,0,0,,,
17,1.0,0.08750000000000001,0.007656250000000002,0.08750000000000001,0,0,,,
18,1.0,0.07187500000000001,0.005166015625000001,0.07187500000000001,0,0,,,
19,1.0,0.09999999999999996,0.009999999999999993,0.09999999999999996,0,0,,,
20,1.0,0.09375,0.0087890625,0.09375,0,0,,,
21,1.0,0.13906250000000003,0.01933837890625001,0.13906250000000003,0,0,,,
22,1.0,0.10468750000000003,0.010959472656250007,0.10468750000000003,0,0,,,
23,1.0,0.11093750000000004,0.012307128906250008,0.11093750000000004,0,0,,,
24,1.0,0.3515624999999999,0.12359619140624992,0.3515624999999999,0,0,,,
25,1.0,0.04531250000000009,0.002053222656250008,0.04531250000000009,0,0,,,
26,1.0,0.02968750000000001,0.0008813476562500005,0.02968750000000001,0,0,,,
27,1.0,0.03125000000000001,0.0009765625000000004,0.03125000000000001,0,0,,,
28,1.0,0.10625000000000002,0.011289062500000006,0.10625000000000002,0,0,,,
29,1.0,0.023437500000000003,0.0005493164062500001,0.023437500000000003,0,0,,,
30,1.0,0.6640624999999998,0.4409790039062497,0.6640624999999998,0,0,,,
31,1.0,0.09375,0.0087890625,0.09375,0,0,,,
32,1.0,1.0,1.0,1.0,0,0,,,
33,1.0,0.12656250000000002,0.016018066406250007,0.12656250000000002,0,0,,,
34,1.0,0.30937499999999984,0.09571289062499991,0.30937499999999984,0,0,,,
35,1.0,0.153125,0.023447265625000005,0.153125,0,0,,,
36,1.0,0.07968750000000001,0.006350097656250001,0.07968750000000001,0,0,,,
37,1.0,0.14531250000000004,0.021115722656250013,0.14531250000000004,0,0,,,
38,1.0,0.02656250000000001,0.0007055664062500005,0.02656250000000001,0,0,,,
39,1.0,0.03125000000000001,0.0009765625000000004,0.03125000000000001,0,0,,,
40,1.0,0.13281250000000003,0.017639160156250007,0.13281250000000003,0,0,,,
41,1.0,0.2265624999999999,0.05133056640624995,0.2265624999999999,0,0,,,
42,1.0,0.13906250000000003,0.01933837890625001,0.13906250000000003,0,0,,,
43,1.0,0.12812500000000002,0.016416015625000006,0.12812500000000002,0,0,,,
44,1.0,0.084375,0.007119140625000001,0.084375,0,0,,,
45,1.0,0.12343750000000002,0.015236816406250004,0.12343750000000002,0,0,,,
46,1.0,0.07187500000000001,0.005166015625000001,0.07187500000000001,0,0,,,
47,1.0,0.03125000000000001,0.0009765625000000004,0.03125000000000001,0,0,,,
48,1.0,0.02812500000000001,0.0007910156250000006,0.02812500000000001,0,0,,,
49,1.0,0.31874999999999987,0.10160156249999991,0.31874999999999987,0,0,,,
50,1.0,0.14687500000000003,0.02157226562500001,0.14687500000000003,0,0,,,
51,1.0,0.02812500000000001,0.0007910156250000006,0.02812500000000001,0,0,,,
52,1.0,0.3140624999999998,0.09863525390624987,0.3140624999999998,0,0,,,
53,0.0,0.0,0.0,0.0,0,0,,,
54,1.0,0.02656250000000001,0.0007055664062500005,0.02656250000000001,0,0,,,
55,1.0,0.14687500000000003,0.02157226562500001,0.14687500000000003,0,0,,,
56,1.0,0.07968750000000001,0.006350097656250001,0.07968750000000001,0,0,,,
57,1.0,0.10312500000000002,0.010634765625000004,0.10312500000000002,0,0,,,
58,1.0,0.10937500000000003,0.011962890625000007,0.10937500000000003,0,0,,,
59,0.0,0.0,0.0,0.0,0,0,,,
60,1.0,0.11406250000000002,0.013010253906250005,0.11406250000000002,0,0,,,
61,1.0,0.017187500000000022,0.00029541015625000075,0.017187500000000022,0,0,,,
62,1.0,0.03125000000000001,0.0009765625000000004,0.03125000000000001,0,0,,,
63,1.0,0.32656249999999987,0.10664306640624992,0.32656249999999987,0,0,,,
64,1.0,0.096875,0.009384765625000001,0.096875,0,0,,,
65,1.0,1.0,1.0,1.0,0,0,,,
66,1.0,0.05312500000000001,0.0028222656250000014,0.05312500000000001,0,0,,,
67,1.0,0.029166666666666563,0.0008506944444444384,0.029166666666666563,0,0,,,
68,1.0,0.3531249999999999,0.12469726562499994,0.3531249999999999,0,0,,,
69,1.0,0.14062500000000003,0.019775390625000007,0.14062500000000003,0,0,,,
70,1.0,0.02656250000000001,0.0007055664062500005,0.02656250000000001,0,0,,,
71,1.0,0.02656250000000001,0.0007055664062500005,0.02656250000000001,0,0,,,
72,1.0,0.14687500000000003,0.02157226562500001,0.14687500000000003,0,0,,,
73,1.0,0.12812500000000002,0.016416015625000006,0.12812500000000002,0,0,,,
74,1.0,0.10468750000000003,0.010959472656250007,0.10468750000000003,0,0,,,
75,1.0,0.06875,0.004726562500000001,0.06875,0,0,,,
76,1.0,0.078125,0.006103515625,0.078125,0,0,,,
77,1.0,0.12343750000000002,0.015236816406250004,0.12343750000000002,0,0,,,
78,1.0,0.11093749999999991,0.01230712890624998,0.11093749999999991,0,0,,,
79,1.0,0.3203124999999998,0.10260009765624986,0.3203124999999998,0,0,,,
80,1.0,0.11562500000000002,0.013369140625000005,0.11562500000000002,0,0,,,
81,1.0,0.4057291666666668,0.1646161566840279,0.4057291666666668,0,0,,,
82,1.0,0.15000000000000002,0.022500000000000006,0.15000000000000002,0,0,,,
83,1.0,0.0328125,0.00107666015625,0.0328125,0,0,,,
84,1.0,0.1968749999999999,0.03875976562499996,0.1968749999999999,0,0,,,
85,1.0,0.2640625000000001,0.06972900390625004,0.2640625000000001,0,0,,,
86,1.0,0.32656249999999987,0.10664306640624992,0.32656249999999987,0,0,,,
87,1.0,0.02812500000000001,0.0007910156250000006,0.02812500000000001,0,0,,,
88,1.0,0.48749999999999993,0.23765624999999993,0.48749999999999993,0,0,,,
89,1.0,0.11250000000000003,0.012656250000000006,0.11250000000000003,0,0,,,
90,1.0,0.04375000000000007,0.0019140625000000058,0.04375000000000007,0,0,,,
91,1.0,0.10781250000000003,0.011623535156250007,0.10781250000000003,0,0,,,
92,1.0,0.1546875,0.02392822265625,0.1546875,0,0,,,
93,1.0,0.11250000000000003,0.012656250000000006,0.11250000000000003,0,0,,,
94,1.0,0.16718749999999993,0.027951660156249978,0.16718749999999993,0,0,,,
95,1.0,0.24062499999999987,0.05790039062499994,0.24062499999999987,0,0,,,
96,1.0,0.056250000000000015,0.0031640625000000015,0.056250000000000015,0,0,,,
97,1.0,0.096875,0.009384765625000001,0.096875,0,0,,,
98,0.0,0.0,0.0,0.0,0,0,,,
99,1.0,0.021875000000000006,0.00047851562500000026,0.021875000000000006,0,0,,,
