,ell0,ell1,ell2,ell-inf,redundancy,violation,ynn,success,avgtime
0,12.0,1.0782812899617047,0.34130035384983737,0.48452864419819897,11,0,0.918,1.0,34.939464070140964
1,13.0,2.0892014933327268,1.238148930824182,1.0,12,0,,,
2,14.0,2.632826941751328,2.0911076409830422,1.0,0,0,,,
3,13.0,2.201920039375299,1.556285800471388,1.0,12,0,,,
4,13.0,2.6317403163652555,1.6658579753572071,1.0,12,0,,,
5,13.0,1.7357896141979756,1.1418905903304566,1.0,0,0,,,
6,13.0,1.6905157013210275,1.1311940875047983,1.0,0,0,,,
7,13.0,2.0129045885952705,1.3346556699163463,1.0,12,0,,,
8,13.0,1.700350115228816,1.1475049275982585,1.0,0,0,,,
9,14.0,2.6729720862164337,2.0952506308148138,1.0,0,0,,,
10,13.0,2.0435295832851956,1.214273553946548,1.0,8,0,,,
11,14.0,3.452975518808556,3.0482204742397747,1.0,13,0,,,
12,13.0,1.9603385165600173,1.1661937129672828,1.0,0,0,,,
13,13.0,1.8503384623916186,1.164711829060852,1.0,0,0,,,
14,13.0,1.9187764068986126,1.1997189142079379,1.0,11,0,,,
15,12.0,0.7768177182415236,0.16887020689909418,0.35654625567522924,9,0,,,
16,13.0,2.6520327288226513,1.7154020204429923,1.0,12,0,,,
17,14.0,3.534508640173688,3.07833052427034,1.0,13,0,,,
18,12.0,1.0328211937748581,0.27393581578728216,0.33453917503356934,0,0,,,
19,13.0,2.3121882683743764,2.0224687732864886,1.0,12,0,,,
20,13.0,2.0161988631522494,1.2827518804416227,1.0,12,0,,,
21,12.0,0.7725426125794906,0.11221342254066126,0.20902218941601625,11,0,,,
22,13.0,1.9857776067531558,1.220074281997331,1.0,0,0,,,
23,13.0,3.1052297926725205,1.850030737670728,1.0,11,0,,,
24,14.0,3.765212781455646,3.199926420189176,1.0,13,0,,,
25,13.0,1.9014674542691723,1.1942197808460806,1.0,0,0,,,
26,13.0,1.7939118724419862,1.2925274812030032,1.0,0,0,,,
27,14.0,3.2535776982526974,2.30530180466583,1.0,0,0,,,
28,12.0,0.7706226280989272,0.1664482922441321,0.2992220287903572,11,0,,,
29,13.0,1.9179652079100453,1.2072572831942001,1.0,0,0,,,
30,12.0,0.8393751117588261,0.146585426935537,0.29189085960388184,8,0,,,
31,13.0,1.958861572811944,1.1870402089366048,1.0,0,0,,,
32,13.0,2.3622644795353653,2.032809281766021,1.0,12,0,,,
33,13.0,2.4745824172326305,2.0539227992300733,1.0,12,0,,,
34,12.0,0.8038591094536874,0.1333436659360822,0.23169350624084473,0,0,,,
35,14.0,3.373461829552655,3.0350362707859473,1.0,13,0,,,
36,13.0,2.6688011224744814,1.721776800471512,1.0,0,0,,,
37,13.0,1.928498746933496,1.1309754563955086,1.0,0,0,,,
38,14.0,2.9400299257375755,2.1833921052078598,1.0,0,0,,,
39,14.0,2.6869020574562175,2.1103169548385403,1.0,0,0,,,
40,13.0,2.016456915536844,1.275997426162808,1.0,0,0,,,
41,13.0,2.1751664201534355,1.3226378207388676,1.0,10,0,,,
42,13.0,1.987412844260755,1.228341457394911,1.0,9,0,,,
43,13.0,1.8147737991741566,1.2360524367136656,1.0,12,0,,,
44,12.0,0.9299964502543809,0.16291317246743175,0.2934129238128662,4,0,,,
45,14.0,2.5682177643564774,2.080235755330761,1.0,0,0,,,
46,14.0,2.7838979182984844,2.119763585723073,1.0,0,0,,,
47,13.0,2.0066153792519485,1.1844903759740097,1.0,0,0,,,
48,14.0,3.8603847576480774,3.230822613506352,1.0,13,0,,,
49,12.0,0.9077745289585024,0.29828857392141334,0.49646019881140047,11,0,,,
50,12.0,0.5068394518050316,0.0597451817880981,0.18000531196594238,0,0,,,
51,12.0,1.0058835627939462,0.256729440966683,0.3282555937767029,0,0,,,
52,14.0,2.8528199961140626,2.1680975210383684,1.0,0,0,,,
53,13.0,1.6378663381104268,1.1076645638963025,1.0,0,0,,,
54,14.0,2.899571980869689,2.141552840352139,1.0,0,0,,,
55,13.0,1.8617648058730074,1.1780567285375299,1.0,10,0,,,
56,13.0,2.0935576218733374,1.2451489548038859,1.0,0,0,,,
57,12.0,0.9882714771108804,0.1730063268252645,0.28737545013427734,5,0,,,
58,13.0,2.514606981008286,2.077385620474999,1.0,12,0,,,
59,12.0,1.19243616979644,0.4139013332511097,0.568102801915554,11,0,,,
60,13.0,1.9487219368224307,1.2186342430429364,1.0,11,0,,,
61,13.0,1.9111748251020264,1.1526202324454693,1.0,0,0,,,
62,14.0,2.7464265746239156,2.1097717124770567,1.0,0,0,,,
63,13.0,3.183173133071925,2.149632803175443,1.0,12,0,,,
64,13.0,1.977053872723965,1.3191541657000312,1.0,12,0,,,
65,12.0,1.5424925059531165,0.6037053315942378,0.6045332876118747,11,0,,,
66,13.0,2.6797853018849103,2.114008739265387,1.0,12,0,,,
67,13.0,1.8980415239963597,1.1823329554857618,1.0,0,0,,,
68,13.0,2.2197161675877433,1.2631022273246466,1.0,0,0,,,
69,14.0,3.259174675926278,3.015865071477701,1.0,13,0,,,
70,13.0,2.7010545565222452,2.094570010449878,1.0,12,0,,,
71,12.0,0.79090047220302,0.1430437462829043,0.2999769449234009,0,0,,,
72,14.0,3.3494999938417336,3.036203423078693,1.0,13,0,,,
73,12.0,0.630113094450233,0.11437758151003445,0.2941516637802124,9,0,,,
74,14.0,3.7108902641937522,3.193025076859715,1.0,13,0,,,
75,13.0,2.177039152447881,1.459071390800975,1.0,12,0,,,
76,14.0,3.8660658329897006,3.2300740973419853,1.0,13,0,,,
77,12.0,0.9409222560606179,0.21443320730782056,0.31085824966430664,0,0,,,
78,13.0,2.4919576752720918,2.0399768516266583,1.0,12,0,,,
79,14.0,2.6089646579090715,2.083897128304927,1.0,0,0,,,
80,13.0,2.062919474307267,1.3391395505202068,1.0,13,0,,,
81,12.0,0.7696453910581789,0.14379226319577407,0.258788753921844,11,0,,,
82,13.0,1.713804232585372,1.126992051990042,1.0,0,0,,,
83,13.0,2.1406556656930458,1.428272355062852,1.0,12,0,,,
84,14.0,3.408091784988139,3.032687007643646,1.0,13,0,,,
85,13.0,1.7373081911034598,1.1511144106409132,1.0,0,0,,,
86,13.0,2.353522508649069,2.0324300587665265,1.0,12,0,,,
87,13.0,1.7806334821810612,1.1392843939166408,1.0,11,0,,,
88,13.0,1.9486656619723763,1.167811982139376,1.0,0,0,,,
89,13.0,1.9850149213003085,1.250053404545679,1.0,0,0,,,
90,12.0,1.2486236622030067,0.4584653219936387,0.49232596429911535,11,0,,,
91,14.0,3.4511744345380886,3.047674087466954,1.0,13,0,,,
92,12.0,0.3617845373887855,0.04200396920284771,0.1692246065457791,11,0,,,
93,14.0,2.67495058922528,2.098920375623529,1.0,0,0,,,
94,13.0,2.088063353253492,1.4420968064220394,1.0,12,0,,,
95,12.0,1.5520217452437914,0.5447660666582361,0.5171185786073859,10,0,,,
96,13.0,2.4445583395397845,2.0479787877955866,1.0,12,0,,,
97,14.0,3.472294246002325,3.0508202693311546,1.0,13,0,,,
98,12.0,0.6405113551116539,0.10425845840299024,0.2387643510645086,0,0,,,
99,12.0,1.3611445252396135,0.6439000869359904,0.6511080651550762,11,0,,,
