,ell0,ell1,ell2,ell-inf,redundancy,violation,ynn,success,avgtime
0,7.0,2.1647040621944384,2.0108284252563866,1.0,0,0,0.272,1.0,0.007684167999999963
1,5.0,0.21233997893096626,0.01252170359829199,0.08274586151267291,4,0,,,
2,5.0,0.12270574724645175,0.0045362711288317184,0.058059964161689126,0,0,,,
3,6.0,1.2365722387006357,1.0279949739970735,1.0,0,0,,,
4,6.0,1.3557800100551773,1.0330398143587658,1.0,0,0,,,
5,8.0,3.297933151362164,3.0344706550913974,1.0,6,0,,,
6,6.0,1.2816728926489391,1.0229816527357543,1.0,4,0,,,
7,7.0,2.258068940152894,2.023455602313531,1.0,5,0,,,
8,5.0,0.1668923607889587,0.006262444396924053,0.044092728189197954,2,0,,,
9,7.0,2.2303470547483215,2.0171764983087406,1.0,4,0,,,
10,7.0,2.1910168201147355,2.009725151100477,1.0,0,0,,,
11,6.0,1.0230299531210174,1.0001417317919319,1.0,5,0,,,
12,6.0,1.2973621901962558,1.031136432400388,1.0,0,0,,,
13,6.0,1.2285356449299831,1.0158755571366516,1.0,4,0,,,
14,5.0,0.18945296687168894,0.009998181697396613,0.07005462282150343,3,0,,,
15,6.0,1.0265908454206507,1.0001708946545438,1.0,0,0,,,
16,6.0,1.2647413962824228,1.0236857539935005,1.0,3,0,,,
17,6.0,1.0569733855580785,1.0007674201070025,1.0,0,0,,,
18,5.0,0.2793681034408954,0.020238579788503623,0.1117760090973455,4,0,,,
19,6.0,1.1417390732845352,1.0064497611655403,1.0,0,0,,,
20,7.0,2.301283907304954,2.029375280830866,1.0,0,0,,,
21,7.0,2.2821852996948997,2.030651945884097,1.0,5,0,,,
22,7.0,2.3021030509105396,2.0233704989033665,1.0,0,0,,,
23,5.0,0.045961315903530704,0.0004981159442027422,0.01399580393360741,0,0,,,
24,5.0,0.4012070464644419,0.035262066955145464,0.10909793102123212,4,0,,,
25,6.0,1.3080555236718945,1.0238424120454963,1.0,3,0,,,
26,7.0,2.247564092056471,2.0190488316338864,1.0,4,0,,,
27,5.0,0.1186827555351346,0.0035547264446457037,0.03939129254268303,2,0,,,
28,6.0,1.3750454741136093,1.03374117780371,1.0,4,0,,,
29,7.0,2.278785060145884,2.027643486014425,1.0,5,0,,,
30,6.0,1.0049482581759703,1.0000059265219008,1.0,5,0,,,
31,7.0,2.331512601153514,2.034028451225871,1.0,5,0,,,
32,6.0,1.2944178478522543,1.023174422067214,1.0,0,0,,,
33,6.0,1.4065456828295584,1.0341831809712052,1.0,3,0,,,
34,5.0,0.2235489802624739,0.01548753826339253,0.10144132477319115,0,0,,,
35,6.0,1.1906606880153046,1.011831147572044,1.0,4,0,,,
36,6.0,1.1312089355085886,1.0046636983157125,1.0,0,0,,,
37,5.0,0.133652980032655,0.004069544946695792,0.03844827718094672,0,0,,,
38,5.0,0.14143945356894513,0.006470812418703236,0.06564019709169011,0,0,,,
39,6.0,1.031088880514183,1.0002539405909807,1.0,5,0,,,
40,6.0,1.3307180646203627,1.0364484665429246,1.0,4,0,,,
41,6.0,1.004535172724954,1.0000064000047941,1.0,5,0,,,
42,6.0,1.1877705369773053,1.0080497052659065,1.0,3,0,,,
43,6.0,1.0677720271124553,1.0013938098985182,1.0,0,0,,,
44,7.0,2.2588351401622084,2.018266307473839,1.0,4,0,,,
45,6.0,1.2514655167596236,1.0247547678184683,1.0,4,0,,,
46,5.0,0.24017789160258252,0.021190959439905104,0.12938938531498057,0,0,,,
47,5.0,0.15925946655648146,0.007802039518391596,0.07532398252502802,4,0,,,
48,6.0,1.1266974499470683,1.0047305719078456,1.0,0,0,,,
49,7.0,2.1242464795210685,2.0063466715185347,1.0,0,0,,,
50,5.0,0.1128716991776261,0.003666487593364581,0.050054832920385706,0,0,,,
51,5.0,0.025356129127304564,0.00022100132777149337,0.01135849711239954,0,0,,,
52,5.0,0.3157987683459282,0.025795444729129164,0.12360170893263907,0,0,,,
53,5.0,0.38859905199477635,0.03378501608428138,0.11578390624919138,4,0,,,
54,6.0,1.2414396733275523,1.0216640003283735,1.0,4,0,,,
55,6.0,1.1444253314307884,1.0049465048364628,1.0,5,0,,,
56,6.0,1.2255222621747315,1.0153511932070471,1.0,4,0,,,
57,5.0,0.24077658587250644,0.014484340713136989,0.08295291706429762,0,0,,,
58,6.0,1.0465271561556744,1.0005742505023834,1.0,0,0,,,
59,7.0,2.3853209895919476,2.036844352259891,1.0,1,0,,,
60,5.0,0.034659666036126885,0.0003659110783550408,0.013182336649628534,0,0,,,
61,7.0,2.1519885337321862,2.0079537008585917,1.0,0,0,,,
62,6.0,1.0329768417497907,1.0002640974373607,1.0,5,0,,,
63,8.0,3.2923242026182313,3.026611984540225,1.0,3,0,,,
64,5.0,0.3457675950515873,0.031217081265581273,0.136084165234888,4,0,,,
65,6.0,1.002464218931459,1.0000015879508317,1.0,0,0,,,
66,7.0,2.2888246706927844,2.0237421570084226,1.0,3,0,,,
67,5.0,0.28958446963491385,0.03137586011858348,0.1520826992633489,4,0,,,
68,6.0,1.215523569317355,1.0156882867904329,1.0,0,0,,,
69,5.0,0.28695918870274506,0.026078173727709573,0.14317618489992828,4,0,,,
70,7.0,2.1214435636855393,2.003994721224415,1.0,0,0,,,
71,6.0,1.1016324560661832,1.0026133211112394,1.0,0,0,,,
72,6.0,1.170371657058734,1.013667512603483,1.0,0,0,,,
73,6.0,1.3067841017777793,1.0231910652027363,1.0,0,0,,,
74,6.0,1.20422578209079,1.0092267188625441,1.0,4,0,,,
75,6.0,1.3258403223388755,1.0258614288188508,1.0,0,0,,,
76,5.0,0.10318890805901718,0.006147263952676209,0.0768945330005583,4,0,,,
77,6.0,1.2528529414234675,1.019576564600159,1.0,0,0,,,
78,7.0,2.2440557153585146,2.022874592994161,1.0,3,0,,,
79,6.0,1.3495184307303503,1.0389336029890879,1.0,3,0,,,
80,6.0,1.2507311312498297,1.025764847667415,1.0,4,0,,,
81,6.0,1.0573513111356003,1.001043638954173,1.0,0,0,,,
82,5.0,0.030794392065308283,0.0002375021898112678,0.010107619076176244,0,0,,,
83,5.0,0.1154974301066341,0.005143840163290618,0.050229472499670004,0,0,,,
84,6.0,1.286424724354522,1.0206548302052776,1.0,0,0,,,
85,5.0,0.31284920774067804,0.03522679658842907,0.1566756528288514,4,0,,,
86,7.0,2.330976809603716,2.033487136695537,1.0,4,0,,,
87,6.0,1.082005998325751,1.0017373387410458,1.0,0,0,,,
88,5.0,0.24233039198942505,0.02095058369475874,0.0998033533611852,0,0,,,
89,5.0,0.3447493697837797,0.03028225902649328,0.12027574788096795,3,0,,,
90,6.0,1.3926294019565006,1.0348539246492108,1.0,3,0,,,
91,6.0,1.3797341107849719,1.031614708517142,1.0,0,0,,,
92,6.0,1.2600567884862506,1.017254102847473,1.0,0,0,,,
93,6.0,1.187093217879691,1.0093380281626974,1.0,3,0,,,
94,6.0,1.0648845023235842,1.001213247700672,1.0,3,0,,,
95,6.0,1.2422882081854552,1.0158712572883348,1.0,3,0,,,
96,5.0,0.22377104721916585,0.011858400076410066,0.0768285156789819,0,0,,,
97,5.0,0.014002079802659917,5.1425667362407405e-05,0.005432539037304784,0,0,,,
98,6.0,1.2467249320912328,1.0255625708381206,1.0,4,0,,,
99,5.0,0.10092013786130956,0.002388520573069464,0.029278438227287484,0,0,,,
